#@string,string,string,string,ra,dec,string,string,string,string,string,string,string
idx,instrument,detector,propid,target,ra,dec,filter1,filter2,pr_inv,exptime,date-obs,rootname,filename,s_region
1155,WFC3,UVIS,12581,NGC460,18.729210000000002,-73.320268,F814W,...,Roman-Duval,930,2012-09-15,ibp509klq,WFC3/12581_NGC460/ibp509klq_flt.fits,'POLYGON 18.82716132 -73.30715907 18.68021278 -73.29028423 18.63119727 -73.33334854 18.77608447 -73.35054461 18.82716132 -73.30715907 18.82716132 -73.30715907'
1156,WFC3,UVIS,12581,NGC460,18.729210000000002,-73.320268,F336W,...,Roman-Duval,1030,2012-09-15,ibp509kqq,WFC3/12581_NGC460/ibp509kqq_flt.fits,'POLYGON 18.82716132 -73.30715907 18.68021278 -73.29028423 18.63119727 -73.33334854 18.77608447 -73.35054461 18.82716132 -73.30715907 18.82716132 -73.30715907'
1157,WFC3,UVIS,12581,NGC460,18.729210000000002,-73.320268,F336W,...,Roman-Duval,1180,2012-09-15,ibp509kwq,WFC3/12581_NGC460/ibp509kwq_flt.fits,'POLYGON 18.82716132 -73.30715907 18.68021278 -73.29028423 18.63119727 -73.33334854 18.77608447 -73.35054461 18.82716132 -73.30715907 18.82716132 -73.30715907'
1158,WFC3,UVIS,12581,NGC460,18.729210000000002,-73.320268,F475W,...,Roman-Duval,600,2012-09-15,ibp509l2q,WFC3/12581_NGC460/ibp509l2q_flt.fits,'POLYGON 18.82716132 -73.30715907 18.68021278 -73.29028423 18.63119727 -73.33334854 18.77608447 -73.35054461 18.82716132 -73.30715907 18.82716132 -73.30715907'
1159,WFC3,UVIS,12581,NGC460,18.729210000000002,-73.320268,F475W,...,Roman-Duval,730,2012-09-15,ibp509l8q,WFC3/12581_NGC460/ibp509l8q_flt.fits,'POLYGON 18.82716132 -73.30715907 18.68021278 -73.29028423 18.63119727 -73.33334854 18.77608447 -73.35054461 18.82716132 -73.30715907 18.82716132 -73.30715907'
1160,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F336W,...,Roman-Duval,2,2012-07-25,ibp507pnq,WFC3/12581_SMC-FIELD-NE-2/ibp507pnq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1161,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F814W,...,Roman-Duval,1,2012-07-25,ibp507psq,WFC3/12581_SMC-FIELD-NE-2/ibp507psq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1162,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F336W,...,Roman-Duval,980,2012-07-25,ibp507qlq,WFC3/12581_SMC-FIELD-NE-2/ibp507qlq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1163,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F814W,...,Roman-Duval,500,2012-07-25,ibp507qqq,WFC3/12581_SMC-FIELD-NE-2/ibp507qqq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1164,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F814W,...,Roman-Duval,930,2012-07-25,ibp507qwq,WFC3/12581_SMC-FIELD-NE-2/ibp507qwq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1165,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F336W,...,Roman-Duval,1030,2012-07-25,ibp507r1q,WFC3/12581_SMC-FIELD-NE-2/ibp507r1q_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1166,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F336W,...,Roman-Duval,1180,2012-07-25,ibp507r7q,WFC3/12581_SMC-FIELD-NE-2/ibp507r7q_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1167,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F475W,...,Roman-Duval,600,2012-07-25,ibp507rdq,WFC3/12581_SMC-FIELD-NE-2/ibp507rdq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1168,WFC3,UVIS,12581,SMC-FIELD-NE-2,17.985633,-72.663753,F475W,...,Roman-Duval,730,2012-07-25,ibp507rjq,WFC3/12581_SMC-FIELD-NE-2/ibp507rjq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1169,WFC3,IR,12581,SMC-FIELD-NE-2,17.988591,-72.664132,F160W,...,Roman-Duval,602,2012-07-25,ibp507ruq,WFC3/12581_SMC-FIELD-NE-2/ibp507ruq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1170,WFC3,IR,12581,SMC-FIELD-NE-2,17.988591,-72.664132,F160W,...,Roman-Duval,302,2012-07-25,ibp507rzq,WFC3/12581_SMC-FIELD-NE-2/ibp507rzq_flt.fits,'POLYGON 18.09389584 -72.67130885 18.00762109 -72.63342394 17.876937559999998 -72.65684633 17.9636686 -72.69407017 18.09389584 -72.67130885 18.09389584 -72.67130885'
1171,WFC3,UVIS,12908,NGC152,8.228842,-73.11725,F814W,...,Goudfrooij,200,2013-05-21,ibyl03myq,WFC3/12908_NGC152/ibyl03myq_flt.fits,'POLYGON 8.30034096 -73.10171763 8.22950183 -73.09253941 8.15762264 -73.13265804 8.22820486 -73.14151968 8.30034096 -73.10171763 8.30034096 -73.10171763'
1172,WFC3,UVIS,12908,NGC152,8.228842,-73.11725,F438W,...,Goudfrooij,750,2013-05-22,ibyl03n3q,WFC3/12908_NGC152/ibyl03n3q_flt.fits,'POLYGON 8.30034223 -73.10171874 8.22950424 -73.09253977 8.15762003 -73.13265763 8.22820114 -73.14152002 8.30034223 -73.10171874 8.30034223 -73.10171874'
1173,WFC3,UVIS,12908,NGC152,8.228842,-73.11725,F438W,...,Goudfrooij,750,2013-05-22,ibyl03n7q,WFC3/12908_NGC152/ibyl03n7q_flt.fits,'POLYGON 8.30034223 -73.10171874 8.22950424 -73.09253977 8.15762003 -73.13265763 8.22820114 -73.14152002 8.30034223 -73.10171874 8.30034223 -73.10171874'
1174,WFC3,UVIS,12908,NGC152,8.228842,-73.11725,F814W,...,Goudfrooij,500,2013-05-22,ibyl03ncq,WFC3/12908_NGC152/ibyl03ncq_flt.fits,'POLYGON 8.30034096 -73.10171763 8.22950183 -73.09253941 8.15762264 -73.13265804 8.22820486 -73.14151968 8.30034096 -73.10171763 8.30034096 -73.10171763'
1175,WFC3,UVIS,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F555W,...,Stephens,400,2013-01-29,ic2o01jqq,WFC3/12941_LMC-FIELD-NE-1/ic2o01jqq_flt.fits,'POLYGON 73.59407174 -67.2539355 73.47824213 -67.2468744 73.45119752 -67.29061188 73.56825377 -67.29831154 73.59407174 -67.2539355 73.59407174 -67.2539355'
1176,WFC3,UVIS,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F814W,...,Stephens,1000,2013-01-29,ic2o01jtq,WFC3/12941_LMC-FIELD-NE-1/ic2o01jtq_flt.fits,'POLYGON 73.59407174 -67.2539355 73.47824213 -67.2468744 73.45119752 -67.29061188 73.56825377 -67.29831154 73.59407174 -67.2539355 73.59407174 -67.2539355'
1177,WFC3,UVIS,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F555W,...,Stephens,400,2013-01-29,ic2o01k0q,WFC3/12941_LMC-FIELD-NE-1/ic2o01k0q_flt.fits,'POLYGON 73.59407174 -67.2539355 73.47824213 -67.2468744 73.45119752 -67.29061188 73.56825377 -67.29831154 73.59407174 -67.2539355 73.59407174 -67.2539355'
1178,WFC3,UVIS,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F814W,...,Stephens,600,2013-01-29,ic2o01k3q,WFC3/12941_LMC-FIELD-NE-1/ic2o01k3q_flt.fits,'POLYGON 73.59407174 -67.2539355 73.47824213 -67.2468744 73.45119752 -67.29061188 73.56825377 -67.29831154 73.59407174 -67.2539355 73.59407174 -67.2539355'
1179,WFC3,UVIS,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F555W,...,Stephens,400,2013-01-29,ic2o01k6q,WFC3/12941_LMC-FIELD-NE-1/ic2o01k6q_flt.fits,'POLYGON 73.59407174 -67.2539355 73.47824213 -67.2468744 73.45119752 -67.29061188 73.56825377 -67.29831154 73.59407174 -67.2539355 73.59407174 -67.2539355'
1180,WFC3,UVIS,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F814W,...,Stephens,404,2013-01-29,ic2o01kbq,WFC3/12941_LMC-FIELD-NE-1/ic2o01kbq_flt.fits,'POLYGON 73.59407174 -67.2539355 73.47824213 -67.2468744 73.45119752 -67.29061188 73.56825377 -67.29831154 73.59407174 -67.2539355 73.59407174 -67.2539355'
1181,WFC3,IR,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F110W,...,Stephens,299,2013-01-29,ic2o01keq,WFC3/12941_LMC-FIELD-NE-1/ic2o01keq_flt.fits,'POLYGON 73.57119318 -67.2570299 73.48439667 -67.25115442 73.46814232 -67.28926228 73.55545945 -67.29421358 73.57119318 -67.2570299 73.57119318 -67.2570299'
1182,WFC3,IR,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F160W,...,Stephens,499,2013-01-29,ic2o01khq,WFC3/12941_LMC-FIELD-NE-1/ic2o01khq_flt.fits,'POLYGON 73.57119339 -67.25703 73.48439696 -67.25115435 73.46814211 -67.28926218 73.55545917 -67.29421365 73.57119339 -67.25703 73.57119339 -67.25703'
1183,WFC3,IR,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F110W,...,Stephens,299,2013-01-29,ic2o01kjq,WFC3/12941_LMC-FIELD-NE-1/ic2o01kjq_flt.fits,'POLYGON 73.57119318 -67.2570299 73.48439667 -67.25115442 73.46814232 -67.28926228 73.55545945 -67.29421358 73.57119318 -67.2570299 73.57119318 -67.2570299'
1184,WFC3,IR,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F160W,...,Stephens,499,2013-01-29,ic2o01kmq,WFC3/12941_LMC-FIELD-NE-1/ic2o01kmq_flt.fits,'POLYGON 73.57119339 -67.25703 73.48439696 -67.25115435 73.46814211 -67.28926218 73.55545917 -67.29421365 73.57119339 -67.25703 73.57119339 -67.25703'
1185,WFC3,IR,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F110W,...,Stephens,299,2013-01-29,ic2o01koq,WFC3/12941_LMC-FIELD-NE-1/ic2o01koq_flt.fits,'POLYGON 73.57119318 -67.2570299 73.48439667 -67.25115442 73.46814232 -67.28926228 73.55545945 -67.29421358 73.57119318 -67.2570299 73.57119318 -67.2570299'
1186,WFC3,IR,12941,LMC-FIELD-NE-1,73.51508299999999,-67.27180600000001,F160W,...,Stephens,599,2013-01-29,ic2o01krq,WFC3/12941_LMC-FIELD-NE-1/ic2o01krq_flt.fits,'POLYGON 73.57119339 -67.25703 73.48439696 -67.25115435 73.46814211 -67.28926218 73.55545917 -67.29421365 73.57119339 -67.25703 73.57119339 -67.25703'
1187,WFC3,UVIS,12941,LMC-FIELD-N,83.184375,-69.501583,F555W,...,Stephens,400,2013-02-09,ic2o05wpq,WFC3/12941_LMC-FIELD-N/ic2o05wpq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1188,WFC3,UVIS,12941,LMC-FIELD-N,83.184375,-69.501583,F814W,...,Stephens,1000,2013-02-09,ic2o05wsq,WFC3/12941_LMC-FIELD-N/ic2o05wsq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1189,WFC3,UVIS,12941,LMC-FIELD-N,83.184375,-69.501583,F555W,...,Stephens,393,2013-02-09,ic2o05wyq,WFC3/12941_LMC-FIELD-N/ic2o05wyq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1190,WFC3,UVIS,12941,LMC-FIELD-N,83.184375,-69.501583,F814W,...,Stephens,1000,2013-02-09,ic2o05wzq,WFC3/12941_LMC-FIELD-N/ic2o05wzq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1191,WFC3,UVIS,12941,LMC-FIELD-N,83.184375,-69.501583,F555W,...,Stephens,400,2013-02-09,ic2o05x3q,WFC3/12941_LMC-FIELD-N/ic2o05x3q_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1192,WFC3,UVIS,12941,LMC-FIELD-N,83.184375,-69.501583,F814W,...,Stephens,666,2013-02-09,ic2o05x8q,WFC3/12941_LMC-FIELD-N/ic2o05x8q_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1193,WFC3,IR,12941,LMC-FIELD-N,83.184375,-69.501583,F110W,...,Stephens,299,2013-02-09,ic2o05xcq,WFC3/12941_LMC-FIELD-N/ic2o05xcq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1194,WFC3,IR,12941,LMC-FIELD-N,83.184375,-69.501583,F160W,...,Stephens,499,2013-02-09,ic2o05xfq,WFC3/12941_LMC-FIELD-N/ic2o05xfq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1195,WFC3,IR,12941,LMC-FIELD-N,83.184375,-69.501583,F110W,...,Stephens,299,2013-02-09,ic2o05xhq,WFC3/12941_LMC-FIELD-N/ic2o05xhq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1196,WFC3,IR,12941,LMC-FIELD-N,83.184375,-69.501583,F160W,...,Stephens,499,2013-02-09,ic2o05xkq,WFC3/12941_LMC-FIELD-N/ic2o05xkq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1197,WFC3,IR,12941,LMC-FIELD-N,83.184375,-69.501583,F110W,...,Stephens,299,2013-02-09,ic2o05xmq,WFC3/12941_LMC-FIELD-N/ic2o05xmq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1198,WFC3,IR,12941,LMC-FIELD-N,83.184375,-69.501583,F160W,...,Stephens,499,2013-02-09,ic2o05xpq,WFC3/12941_LMC-FIELD-N/ic2o05xpq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1199,WFC3,IR,12941,LMC-FIELD-N,83.184375,-69.501583,F160W,...,Stephens,599,2013-02-09,ic2o05xrq,WFC3/12941_LMC-FIELD-N/ic2o05xrq_flt.fits,'POLYGON 83.14673549 -69.47607957 83.11170306 -69.51934185 83.23983456 -69.52892237 83.27357065 -69.48499966 83.14673549 -69.47607957 83.14673549 -69.47607957'
1200,WFC3,UVIS,13282,LMC-FIELD-E,73.63125,-67.2162,F555W,...,Chu,350,2014-10-15,icco09aqq,WFC3/13282_LMC-FIELD-E/icco09aqq_flt.fits,'POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601'
1201,WFC3,UVIS,13282,LMC-FIELD-E,73.63125,-67.2162,F555W,...,Chu,350,2014-10-15,icco09auq,WFC3/13282_LMC-FIELD-E/icco09auq_flt.fits,'POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601'
1202,WFC3,UVIS,13282,LMC-FIELD-E,73.63125,-67.2162,F555W,...,Chu,417,2014-10-15,icco09ayq,WFC3/13282_LMC-FIELD-E/icco09ayq_flt.fits,'POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601'
1203,WFC3,UVIS,13282,LMC-FIELD-E,73.63125,-67.2162,F555W,...,Chu,20,2014-10-15,icco09b0q,WFC3/13282_LMC-FIELD-E/icco09b0q_flt.fits,'POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601'
1204,WFC3,UVIS,13282,LMC-FIELD-E,73.63125,-67.2162,F814W,...,Chu,350,2014-10-15,icco09b3q,WFC3/13282_LMC-FIELD-E/icco09b3q_flt.fits,'POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601'
1205,WFC3,UVIS,13282,LMC-FIELD-E,73.63125,-67.2162,F814W,...,Chu,350,2014-10-15,icco09b7q,WFC3/13282_LMC-FIELD-E/icco09b7q_flt.fits,'POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601'
1206,WFC3,UVIS,13282,LMC-FIELD-E,73.63125,-67.2162,F814W,...,Chu,350,2014-10-15,icco09bbq,WFC3/13282_LMC-FIELD-E/icco09bbq_flt.fits,'POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601'
1207,WFC3,UVIS,13282,LMC-FIELD-E,73.63125,-67.2162,F814W,...,Chu,20,2014-10-15,icco09bdq,WFC3/13282_LMC-FIELD-E/icco09bdq_flt.fits,'POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601'
1208,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F475W,...,Chu,20,2014-03-04,icco04ohq,WFC3/13282_LMC-FIELD-NE-2/icco04ohq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1209,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F475W,...,Chu,350,2014-03-04,icco04oiq,WFC3/13282_LMC-FIELD-NE-2/icco04oiq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1210,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F555W,...,Chu,350,2014-03-04,icco04okq,WFC3/13282_LMC-FIELD-NE-2/icco04okq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1211,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F475W,...,Chu,350,2014-03-04,icco04omq,WFC3/13282_LMC-FIELD-NE-2/icco04omq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1212,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F555W,...,Chu,350,2014-03-04,icco04ooq,WFC3/13282_LMC-FIELD-NE-2/icco04ooq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1213,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F475W,...,Chu,350,2014-03-04,icco04oqq,WFC3/13282_LMC-FIELD-NE-2/icco04oqq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1214,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F555W,...,Chu,417,2014-03-05,icco04ovq,WFC3/13282_LMC-FIELD-NE-2/icco04ovq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1215,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F555W,...,Chu,20,2014-03-05,icco04oxq,WFC3/13282_LMC-FIELD-NE-2/icco04oxq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1216,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F814W,...,Chu,350,2014-03-05,icco04p7q,WFC3/13282_LMC-FIELD-NE-2/icco04p7q_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1217,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F814W,...,Chu,350,2014-03-05,icco04pcq,WFC3/13282_LMC-FIELD-NE-2/icco04pcq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1218,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F814W,...,Chu,350,2014-03-05,icco04pgq,WFC3/13282_LMC-FIELD-NE-2/icco04pgq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1219,WFC3,UVIS,13282,LMC-FIELD-NE-2,76.42375,-67.87775,F814W,...,Chu,20,2014-03-05,icco04piq,WFC3/13282_LMC-FIELD-NE-2/icco04piq_flt.fits,'POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578'
1220,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F475W,...,Chu,20,2013-09-20,icco05moq,WFC3/13282_LMC-FIELD-W/icco05moq_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
1221,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F475W,...,Chu,350,2013-09-20,icco05mpq,WFC3/13282_LMC-FIELD-W/icco05mpq_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
1222,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F555W,...,Chu,350,2013-09-20,icco05mrq,WFC3/13282_LMC-FIELD-W/icco05mrq_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
1223,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F475W,...,Chu,350,2013-09-20,icco05mtq,WFC3/13282_LMC-FIELD-W/icco05mtq_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
1224,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F555W,...,Chu,350,2013-09-20,icco05mvq,WFC3/13282_LMC-FIELD-W/icco05mvq_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
1225,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F475W,...,Chu,350,2013-09-20,icco05mxq,WFC3/13282_LMC-FIELD-W/icco05mxq_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
1226,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F555W,...,Chu,470,2013-09-20,icco05mzq,WFC3/13282_LMC-FIELD-W/icco05mzq_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
1227,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F555W,...,Chu,20,2013-09-20,icco05n1q,WFC3/13282_LMC-FIELD-W/icco05n1q_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
1228,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F656N,...,Chu,450,2013-09-20,icco05n3q,WFC3/13282_LMC-FIELD-W/icco05n3q_flt.fits,'POLYGON 86.93388242 -70.38238394 86.84738477 -70.41740163 86.9570103 -70.44394189 87.04362613 -70.4096095 86.93388242 -70.38238394 86.93388242 -70.38238394'
1229,WFC3,UVIS,13282,LMC-FIELD-W,86.952083,-70.414811,F814W,...,Chu,411,2013-09-20,icco05n4q,WFC3/13282_LMC-FIELD-W/icco05n4q_flt.fits,'POLYGON ICRS  86.88190365 -70.42537929  86.96857957 -70.39072716  87.02259852 -70.40414399  86.93585478 -70.43846471  86.88190365 -70.42537929'
